id,User,Date Created,Number of Likes,Source of Tweet,Tweet,sentiment_1,opinion_1,sentiment_2,opinion_2,inter_annotator_agreement
499,avokadorable,10/2/2023 2:41,0,Twitter for iPhone,two of my friends will move out of the country this year and i couldn’t be more prouder! we were just teenagers who can’t afford what we really want to eat in mcdo then now they’re going to another country to do cool adult things? SLAY i always knew we’re going places,positive,opinionated,positive,opinionated,1
500,lenycervantes13,10/2/2023 0:24,0,Twitter for iPhone,Think I want to move to another country,positive,opinionated,positive,opinionated,1
501,biggdelicious23,9/2/2023 23:56,0,Twitter for iPhone,"Very soon I am going to move to another country, to see if it will be better for me there than now. I hope that God protects me",positive,opinionated,positive,opinionated,1
502,1Waun,9/2/2023 23:43,0,Twitter for iPhone,If y’all knew who I was in the group chat I’d move to another country and change my name,positive,opinionated,positive,opinionated,1
503,ShumeykoYaro,9/2/2023 21:35,8,Twitter Web App,Anywayssss wanna change my name and move to another country,positive,opinionated,positive,opinionated,1
504,santmartinez20,9/2/2023 20:15,0,Buffer,If I wanted to move to another country (escape the USA) how do I go about that?,neutral,neutral,neutral,neutral,1
505,nithkrish,9/2/2023 15:02,0,TweetDeck,"Fucked up in CZ, fucked up in SK, fucked up in US. I need to move to another country",positive,opinionated,positive,opinionated,1
506,kanishka245,9/2/2023 11:58,4,Twitter for iPhone,Wish it was easier to just move to another country,negative,opinionated,negative,opinionated,1
507,futharkary,9/2/2023 4:09,9,Twitter for Android,"My opinion: We will never ban assault weapons again. Too many Americans are content to live by the gun and die by the gun. If you want to live in a country without mass shootings happening every day, then it's time for you to start making plans to move to another country. #facts",positive,opinionated,positive,opinionated,1
508,suiblvck,9/2/2023 3:21,0,Twitter for iPhone,the goal is to move to another country,positive,opinionated,positive,opinionated,1
509,jahodovykn3dlik,9/2/2023 2:04,1,Twitter for iPhone,Your life could drastically change if you move to live to another country or a city. Mostly you’ll see the difference after 5-6 months. #astrology #relocation #life https://t.co/tZawdSX7Fd,neutral,neutral,neutral,neutral,1
510,Jrawry,9/2/2023 1:52,47,Twitter for Android,Better idea... ..you move to another country!,positive,opinionated,positive,opinionated,1
511,ErikWar,9/2/2023 1:40,1,Twitter for Android,I move to another country,positive,opinionated,positive,opinionated,1
512,AlextheG_mer,9/2/2023 1:07,1,Twitter for iPhone,Badly wanna move to another country.,positive,opinionated,positive,opinionated,1
513,leopardom_,9/2/2023 0:35,1,Twitter for iPhone,"I wanna change my entire appearance, number, and move to another country.",positive,opinionated,positive,opinionated,1
514,swiss_sales,9/2/2023 0:09,0,Twitter for iPhone,Move to another country where they don’t sell them. Guarantee you’ll want them back,negative,opinionated,negative,opinionated,1
515,BogusDickBlack_,8/2/2023 22:45,1,Twitter Web App,I’ve had locks I don’t know for how many years and all the huns I have dated never done this to me … I need to move to another country..,positive,opinionated,positive,opinionated,1
516,ejenkins993,8/2/2023 22:28,0,Twitter for iPhone,Move to another country !,positive,opinionated,positive,opinionated,1
517,54AfricanVoices,8/2/2023 22:00,0,Twitter for iPhone,Seriously would it be hard to just move tf to another country cuz I'm done with this one,positive,opinionated,positive,opinionated,1
518,TigerKindheart,8/2/2023 20:37,1,Twitter for iPhone,Omg I would literally move to another country,positive,opinionated,positive,opinionated,1
519,SChristy16,8/2/2023 19:55,0,Twitter for Android,I would move to another country if I had the chance to …,positive,opinionated,positive,opinionated,1
520,bbyS__,8/2/2023 16:16,0,Twitter for iPhone,I’d like to move to another country. I want to experience somewhere else and immerse myself in a new environment.,positive,opinionated,positive,opinionated,1
521,Dima_heyqq,8/2/2023 13:04,4,FeedHive,I would like to move to another country. Really tired of Jamaica and it's foolishness.,positive,opinionated,positive,opinionated,1
522,ZhaoKeke9,8/2/2023 12:47,0,Twitter Web App,The urge to move to another country I just think I want to move to Paris tbh,positive,opinionated,positive,opinionated,1
523,itselaaaa_,8/2/2023 10:51,6,Twitter for Android,"I'm in the UK and still depressed. Infact, more depressed. You need to study your life, plan for it before you move to another country with your whole family. I need a job sha..",neutral,neutral,neutral,neutral,1
524,catsdreamspec,8/2/2023 2:58,0,Twitter for Android,"Mood: move to another country, change my phone number.",positive,opinionated,positive,opinionated,1
525,Ging33rsnap,8/2/2023 1:00,1,Twitter Web App,the urge to stop talking to everyone and just move to another country is so strong,positive,opinionated,positive,opinionated,1
526,asbosaxon,7/2/2023 23:08,2,Twitter for iPhone,Nicole is just like all the other Americans who want to move to another country with a different culture and gets mad. All the things he told her (so far) seem on par with his culture #theotherway,negative,opinionated,negative,opinionated,1
527,xanawihayib,7/2/2023 19:24,0,Twitter for iPhone,the urge to move to another country and start a new life.,positive,opinionated,positive,opinionated,1
528,Brk_Philantrpst,7/2/2023 18:33,2,Twitter for Android,"I need to move to another country, niyanya nje lah eSouth Africa.",positive,opinionated,positive,opinionated,1
529,SatellaXIV,7/2/2023 17:30,2,Twitter Web App,my soulmate did not have to move to another country,negative,opinionated,negative,opinionated,1
530,durai_nath,7/2/2023 17:24,0,Twitter for iPhone,"If you know better, you’d move to another country.",positive,opinionated,positive,opinionated,1
532,jonesing313,7/2/2023 7:25,0,Twitter for Android,i swear i was thinking about this earlier. i’d say fuck yall forever and move to another country!,positive,opinionated,positive,opinionated,1
535,0chloe9,6/2/2023 18:46,2,Twitter for iPhone,I'm this close to leave everything behind and move to another country.,positive,opinionated,positive,opinionated,1
537,OnTimeTaxiSI,6/2/2023 14:14,0,Twitter for iPhone,They’re just asking me to move to another country - no one can afford to keep living here,positive,opinionated,positive,opinionated,1
539,alieciruelita_,6/2/2023 11:19,2,Twitter for Android,The urge to change my identity and move to another country,positive,opinionated,positive,opinionated,1
540,DaveFlame45,6/2/2023 11:12,7,Twitter Web App,"part of me wants to pack my bags and move to another country, complete my education thr and just live my life quarter mile at a time",positive,opinionated,positive,opinionated,1
541,vesselsvenus,6/2/2023 10:56,8,Twitter for iPhone,"""okay raka?"" no. i want to change my identity, move to another country and start a new life",positive,opinionated,positive,opinionated,1
542,cherylthom04,6/2/2023 10:28,4,Twitter for iPhone,"""I would change my name, move to another country, and never speak to anyone ever again."" girl fELT",positive,opinionated,positive,opinionated,1
543,smol_hek,6/2/2023 10:02,7,Twitter for Android,Just wiped out at the tube station entrance. My time here was good but time to move to another country to find love (again).,positive,opinionated,positive,opinionated,1
544,TracyElstrom,6/2/2023 9:24,1,Twitter for iPhone,I want to cry and move to another country lol,positive,opinionated,positive,opinionated,1
545,AlbandriAlazmi,6/2/2023 5:59,3,Twitter for iPhone,is there a person you are excited to see at school? who? I don't go to school... I might move away to another country... I've been thinking about it a lot lately.. Tellonym Me! #tellonym https://t.co/802E44MLDw,neutral,neutral,neutral,neutral,1
546,JV3MJD,6/2/2023 5:39,0,Twitter Web App,I'll move to another country,positive,opinionated,positive,opinionated,1
547,YouNot730,6/2/2023 4:07,0,Twitter for iPhone,I would move to another country to live a much much BETTER life!,positive,opinionated,positive,opinionated,1
549,alecyourface,6/2/2023 2:53,0,Twitter for iPhone,PLEASE!!!! Move to another country!!,positive,opinionated,positive,opinionated,1
550,fycnolyb,6/2/2023 1:57,0,Twitter for iPhone,Deadass family me now and move me to another country,positive,opinionated,positive,opinionated,1
551,telling_news,6/2/2023 1:55,6,Twitter for iPad,"I’m mean seriously, can you morons just move to another country..or better yet, another planet",positive,opinionated,positive,opinionated,1
552,yameiiio,6/2/2023 0:49,0,Twitter Web App,Then move to another country with your hateful ass,positive,opinionated,positive,opinionated,1
553,Mbd733,6/2/2023 0:26,0,Twitter Web App,I might take my tax return and move to another country,positive,opinionated,positive,opinionated,1
554,Panda_ber5,6/2/2023 0:22,4,Twitter for iPhone,"we know, but wtf are supposed to do? Upend our lives and move to another country? My entire family lives in the US and moving my entire life to another country takes a lot of time and a lot of money. Yall love to say something but never offer solutions like",negative,opinionated,negative,opinionated,1
555,menlimenlimenli,5/2/2023 17:37,3,Twitter for Android,I feel like I should move to another country,positive,opinionated,positive,opinionated,1
556,meatbono13,5/2/2023 11:24,0,Twitter for iPhone,i don't think i wanna be a vet that badly i'm gonna just move to another country i think,positive,opinionated,positive,opinionated,1
557,Aderaido,5/2/2023 9:13,22,Twitter for iPhone,"I’m watching 90 Day Fiancé:The Other Way and Jenny packed up all her stuff, moved to another country for a guy she was being catfished by, still decided to move just for to find out he’s married to another woman",neutral,neutral,neutral,neutral,1
558,BeamDetractor,5/2/2023 9:04,9,Twitter Web App,For all the complaints why dont yall just move to another country im sure its way better than here lmao,positive,opinionated,positive,opinionated,1
559,willers302,5/2/2023 8:11,0,Twitter for Android,"if you're irish i suggest you accept we're nqing and move on , and pick another country to support personally i feel portugal and italy never disappoint me like my own country does",positive,opinionated,positive,opinionated,1
560,ZenoVanni,5/2/2023 8:07,3,Twitter for iPhone,bro is trying to convince everyone to move to another country,negative,opinionated,negative,opinionated,1
